,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71,stat_72,stat_73,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,stat_80,stat_81,stat_82,stat_83,stat_84,stat_85,stat_86,stat_87,stat_88,stat_89,stat_90,stat_91,stat_92,stat_93,stat_94,stat_95,id
240,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,168955.0,0.01639062725007534,-0.018458019942045212,-0.2503803074359894,0.06690724939107895,-17.487136840820312,0.0,46.82622146606445,3904.65087890625,51668905773726.73,4.189281169542186,2.0,84.21979522705078,0.6367358565330505,0.4964108169078827,0.4303141236305237,0.14922165870666504,29.62760353088379,0.0,235.5356903076172,141.2355499267578,20317138985787.902,1.933042906313104,0.0,4.356229782104492,-1.5898958444595337,-3.934765577316284,-1.0237239599227905,0.0,-89.50390625,0.0,0.0,3442.0,0.0,1.0,2.0,77.0,-0.5866926908493042,-0.3421224057674408,-0.5774999856948853,0.00827476056292653,-37.5070743560791,0.0,1.8813756108283997,3779.166748046875,37875000000000.0,3.0,2.0,81.0,0.05739583447575569,-0.016588540747761726,-0.29289063811302185,0.02693362534046173,-18.401735305786133,0.0,5.622012615203857,3865.0,52080000000000.0,4.0,2.0,84.0,0.6001171767711639,0.2971875071525574,0.02708333358168602,0.07083972916007042,1.096303105354309,0.0,18.0,4022.0833740234375,68720000000000.0,6.0,2.0,88.0,1.6696875095367432,2.3829686641693115,3.6513020992279053,5.062945365905762,89.45590209960938,0.0,2657.5,4175.0,86395000000000.0,7.0,2.0,98.0,ebd6f819
241,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,331967.0,-0.23283009231090546,0.0398234985768795,0.08795735239982605,0.034333113580942154,5.395388603210449,0.0021688903216272593,8.16487979888916,3849.922119140625,43308211734901.36,4.17409863028554,3.4187464416643825,211.61534118652344,0.5706912875175476,0.49640437960624695,0.5533353090286255,0.08122272789478302,38.047794342041016,0.04453601688146591,24.556102752685547,126.65775299072266,24832549685008.348,1.9942932095260102,1.185710424604714,5.558412551879883,-1.604425311088562,-2.0627312660217285,-1.1940369606018066,0.0,-89.88435363769531,0.0,0.0,3665.0,0.0,1.0,1.0,202.0,-0.7181057333946228,-0.3068552613258362,-0.33743275701999664,0.0008006691932678223,-20.477864265441895,0.0,1.3333333730697632,3753.0,21837500000000.0,3.0,4.0,207.0,-0.3730510473251343,0.10184023529291153,0.1349678933620453,0.01140724215656519,7.79360294342041,0.0,3.680716037750244,3817.0,43675000000000.0,4.0,4.0,212.0,0.2265317514538765,0.39949625730514526,0.5362990498542786,0.0282514663413167,32.77757453918457,0.0,8.260581493377686,3953.0,64557500000000.0,6.0,4.0,216.0,1.7475624084472656,1.8458911180496216,1.5713878870010376,2.655209541320801,89.36637878417969,1.0,2311.0,4163.0,86395000000000.0,7.0,4.0,221.0,3f1cf5ba
242,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,384912.0,0.14031825959682465,-0.04986419901251793,-0.035216595977544785,0.03969450667500496,-3.484774351119995,0.15087474882602692,8.496127128601074,3835.41357421875,43252314814814.81,3.9736874922060106,1.7523381967826412,18.05075454711914,0.536992073059082,0.4983316957950592,0.6227244138717651,0.1053895503282547,46.38689041137695,0.35519495606422424,27.039230346679688,165.28094482421875,24803684592759.133,1.9485055284797874,1.300386950579668,6.441378593444824,-2.4054219722747803,-3.0640339851379395,-1.0040979385375977,0.0,-89.76246643066406,0.0,0.0,3098.166748046875,0.0,1.0,1.0,7.0,-0.20123697444796562,-0.3811967819929123,-0.5054123997688293,0.0006086259963922203,-31.595176696777344,0.0,1.7363196909427643,3730.0,21868750000000.0,2.0,1.0,12.0,0.08514712378382683,-0.008030831813812256,-0.10391397774219513,0.016696028411388397,-6.229723215103149,0.0,3.777777671813965,3801.333251953125,43390000000000.0,4.0,1.0,18.0,0.6095398664474487,0.2772071287035942,0.49326634407043457,0.03398228716105223,28.928383827209473,0.0,8.502798080444336,3957.0,64526250000000.0,6.0,4.0,24.0,1.7269576787948608,2.299288511276245,2.0210866928100586,4.109530448913574,89.55213928222656,1.0,2634.0,4174.0,86395000000000.0,7.0,4.0,29.0,4442c376
243,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,409020.0,0.06477974355220795,0.016321877017617226,-0.1984580159187317,0.03052101656794548,-15.603341102600098,0.07085227966308594,36.412174224853516,3849.28125,43391903696640.75,3.8443596890127623,1.0,120.83628845214844,0.5921725630760193,0.47393283247947693,0.5641617178916931,0.10476386547088623,41.65919494628906,0.25370359420776367,169.04457092285156,164.859130859375,25041119808751.86,2.066374646574928,0.0,6.841379165649414,-1.3655648231506348,-4.755730628967285,-1.010737419128418,0.0,-89.79158020019531,0.0,0.0,3098.166748046875,0.0,1.0,1.0,109.0,-0.4642382636666298,-0.28536756336688995,-0.6837498545646667,0.00015511900710407645,-44.43644046783447,0.0,2.3333332538604736,3747.0,21575000000000.0,2.0,1.0,115.0,0.011001856066286564,0.014897149987518787,-0.239482082426548,0.005718149710446596,-14.489743709564209,0.0,7.2436535358428955,3816.166748046875,43790000000000.0,4.0,1.0,121.0,0.6080495715141296,0.3104400336742401,0.20906426012516022,0.019645515829324722,12.181259155273438,0.0,17.05447244644165,3970.0,65095000000000.0,6.0,1.0,127.0,1.3925451040267944,4.262192726135254,2.2278923988342285,4.163158893585205,89.31121063232422,1.0,2641.199951171875,4181.0,86395000000000.0,7.0,1.0,133.0,3c8f474a
244,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,398652.0,-0.03197191655635834,-0.008224235847592354,-0.03943442553281784,0.07764080166816711,-5.407766819000244,0.036121729761362076,71.15519714355469,3847.824462890625,43213826119021.1,4.09337467264682,2.0,55.56196212768555,0.5851863622665405,0.47075435519218445,0.618418276309967,0.22855427861213684,44.63699722290039,0.18456576764583588,294.0395202636719,164.4608612060547,24905561360031.164,2.082656628491741,0.0,6.671867370605469,-8.040816307067871,-3.7977182865142822,-1.7282391786575317,0.0,-89.86751556396484,0.0,0.0,3098.166748046875,0.0,1.0,2.0,44.0,-0.5495485663414001,-0.2984027564525604,-0.5912180244922638,0.0006384378793882206,-37.842214584350586,0.0,2.5,3747.0,21665000000000.0,2.0,2.0,50.0,-0.021337436512112617,0.0014534607762470841,-0.018000012263655663,0.01979842036962509,-1.634667992591858,0.0,6.0564634799957275,3812.625,43330000000000.0,4.0,2.0,56.0,0.4831819608807564,0.2904394716024399,0.4845728874206543,0.06064685992896557,28.26464605331421,0.0,16.14285659790039,3967.833251953125,64730000000000.0,6.0,2.0,61.0,3.2508420944213867,3.124171257019043,3.3630523681640625,7.0689897537231445,88.96031951904297,1.0,2640.199951171875,4188.0,86395000000000.0,7.0,2.0,67.0,83846d0c
245,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,396396.0,-0.004272253252565861,0.01685887575149536,-0.6317314505577087,0.011926251463592052,-55.630767822265625,0.6557079553604126,16.771982192993164,3838.189453125,43212117200980.836,3.909847728029546,3.0,79.43559265136719,0.3515448570251465,0.3038122355937958,0.6234756112098694,0.02433072216808796,50.30363464355469,0.46872296929359436,95.32743835449219,155.57386779785156,24972637872980.438,1.9468915367213377,0.0,6.634319305419922,-1.0387108325958252,-1.5226901769638062,-1.0187867879867554,0.0,-88.76183319091797,0.0,0.0,3098.166748046875,0.0,1.0,3.0,68.0,-0.05280296877026558,-0.04451723396778107,-1.0093436241149902,0.00862199580296874,-88.38604927062988,0.0,0.5,3747.0,21540000000000.0,2.0,3.0,74.0,-0.02062227390706539,-0.028178691864013672,-1.0077284574508667,0.009830948431044817,-86.11991882324219,1.0,0.8790050446987152,3812.0,43310000000000.0,4.0,3.0,79.0,-0.019080527126789093,0.020306972786784172,-0.2944590598344803,0.010667827446013689,-17.48336410522461,1.0,6.141348361968994,3951.1875610351562,64855000000000.0,6.0,3.0,85.0,1.0343505144119263,1.946303367614746,1.1462836265563965,2.952888011932373,89.47603607177734,1.0,2597.800048828125,4175.0,86395000000000.0,7.0,3.0,91.0,001f3379
246,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,362880.0,-0.22506116330623627,0.05698038637638092,-0.15771153569221497,0.024857033044099808,-10.52717113494873,0.1050746813416481,27.44837760925293,3801.203125,43197500000000.0,4.0,1.4029431216931216,10.46180534362793,0.47744566202163696,0.4728720784187317,0.6478414535522461,0.059199023991823196,48.72218322753906,0.3018953502178192,147.0305633544922,142.53656005859375,24941565953385.914,2.000002755737618,0.49049018884074846,6.075797080993652,-1.9396045207977295,-2.097815752029419,-1.1604464054107666,0.0,-89.75675201416016,0.0,0.0,3098.166748046875,0.0,1.0,1.0,0.0,-0.629884883761406,-0.22956804931163788,-0.7412881255149841,0.0002558150954428129,-48.957759857177734,0.0,2.5,3724.0,21598750000000.0,2.0,1.0,5.0,-0.19443081319332123,0.010530229192227125,-0.2823285758495331,0.008246207609772682,-17.210232734680176,0.0,5.297150135040283,3788.0,43197500000000.0,4.0,1.0,10.0,0.02912783809006214,0.382036916911602,0.32840555161237717,0.020905523095279932,19.424067497253418,0.0,16.734534740447998,3906.0,64796250000000.0,6.0,2.0,16.0,1.9519648551940918,1.0574193000793457,1.9541813135147095,3.5790250301361084,89.98114013671875,1.0,2625.5,4125.0,86395000000000.0,7.0,2.0,21.0,948e1435
247,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,107955.0,-0.2659377455711365,0.01591183803975582,-0.04449081793427467,0.052978891879320145,-3.4249398708343506,0.0,99.12731170654297,3858.493408203125,53121328007039.97,5.0291232457968595,2.7054142929924505,26.22776222229004,0.55405592918396,0.5329341888427734,0.5202372670173645,0.10148602724075317,36.422298431396484,0.0,343.6423034667969,98.69337463378906,17955327522220.113,1.504673529457489,0.45585841351714657,16.063892364501953,-1.4233202934265137,-1.9812880754470825,-1.0579601526260376,0.0,-89.6938705444336,0.0,0.0,3606.083251953125,0.0,1.0,2.0,7.0,-0.7176172733306885,-0.3917315751314163,-0.4236581027507782,0.0067609273828566074,-25.95407009124756,0.0,3.0273914337158203,3765.625,39225000000000.0,4.0,2.0,10.0,-0.4061390161514282,0.0215659998357296,-0.034303270280361176,0.019543994218111038,-2.247842788696289,0.0,7.440000057220459,3866.5,53205000000000.0,5.0,3.0,17.0,0.09487241134047508,0.41972188651561737,0.3234139382839203,0.052837930619716644,19.04247283935547,0.0,26.5,3959.0,67540000000000.0,6.0,3.0,42.5,1.024384617805481,1.7675395011901855,1.0319191217422485,3.395068645477295,89.60187530517578,0.0,2644.5,4139.0,86395000000000.0,7.0,3.0,67.0,bd4ccd4c
248,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,417804.0,0.04819484427571297,-0.01900864951312542,-0.07565011829137802,0.04601414129137993,-7.99852991104126,0.08271821588277817,34.913814544677734,3848.9501953125,43406764152569.15,4.103771146279117,1.3688140850733836,54.32570266723633,0.5824328064918518,0.439024955034256,0.620515763759613,0.1047607883810997,46.16071319580078,0.2731000781059265,181.60647583007812,165.46287536621094,24970477476133.562,2.0864672801683217,0.482484002742005,6.983415126800537,-1.5819534063339233,-2.078638792037964,-1.0101368427276611,0.0,-89.8636245727539,0.0,0.0,3098.166748046875,0.0,1.0,1.0,42.0,-0.4580600783228874,-0.2996888756752014,-0.6601889878511429,0.0,-43.126776695251465,0.0,2.696012854576111,3750.5,21760000000000.0,2.0,1.0,48.0,0.012469076551496983,-0.006404735380783677,-0.06513122841715813,0.008775257971137762,-4.14246129989624,0.0,6.0,3812.0,43520000000000.0,4.0,1.0,54.0,0.5725080072879791,0.2502845227718353,0.45128100365400314,0.04274812527000904,26.968842029571533,0.0,13.572789669036865,3970.0,65220000000000.0,6.0,2.0,60.0,1.670195460319519,2.397923707962036,1.6989588737487793,3.423159599304199,89.84741973876953,1.0,2648.0,4187.0,86395000000000.0,7.0,2.0,66.0,5ee595e8
249,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,388123.0,-0.02382226474583149,0.04906443879008293,0.16019654273986816,0.045847538858652115,9.86234188079834,0.05025597661733627,65.75552368164062,3840.51416015625,43505427686583.9,4.05181862450821,3.0,89.34794616699219,0.5422211289405823,0.5213466286659241,0.5814198851585388,0.1128440648317337,41.495365142822266,0.2161611169576645,211.6295928955078,163.18235778808594,25072470550701.613,1.9484058227331051,0.0,6.4895710945129395,-1.7712936401367188,-3.0513505935668945,-1.0141204595565796,0.0,-89.6760482788086,0.0,0.0,3098.166748046875,0.0,1.0,3.0,78.0,-0.45075446367263794,-0.3110264837741852,-0.27443692088127136,0.0009521845786366612,-16.786907196044922,0.0,4.856083154678345,3741.0,21730000000000.0,2.0,3.0,84.0,-0.03446593135595322,0.026637209579348564,0.2295244336128235,0.014564613811671734,13.223225593566895,0.0,12.550335884094238,3809.666748046875,43780000000000.0,4.0,3.0,89.0,0.407760813832283,0.4372456967830658,0.6729320287704468,0.042817797511816025,42.49576187133789,0.0,28.5,3958.0,65305000000000.0,6.0,3.0,95.0,1.5972282886505127,2.5289418697357178,2.5126609802246094,4.118113040924072,89.61759185791016,1.0,2600.75,4172.0,86395000000000.0,7.0,3.0,101.0,b9c085ab
250,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,415428.0,-0.25992485880851746,0.21033896505832672,-0.3436860144138336,0.02000064216554165,-28.316862106323242,0.42808863520622253,31.02200698852539,3836.989990234375,43238044498685.695,3.8446228949420838,2.0,39.274879455566406,0.4071832299232483,0.43945327401161194,0.6112475991249084,0.07907959818840027,47.251930236816406,0.4892250597476959,130.54736328125,152.99801635742188,24939647042365.086,1.9415588555910739,0.0,6.946549415588379,-2.659923553466797,-3.2879343032836914,-1.006179928779602,0.0,-89.42029571533203,0.0,0.0,3098.166748046875,0.0,1.0,2.0,27.0,-0.6519753932952881,-0.024829795584082603,-0.9621432423591614,0.0,-75.86752319335938,0.0,1.227250188589096,3747.0,21635000000000.0,2.0,2.0,33.0,-0.05737000145018101,0.16855302453041077,-0.436572328209877,4.391789479996078e-05,-26.849367141723633,0.0,8.16622543334961,3812.0,43270000000000.0,4.0,2.0,39.0,0.014196690171957016,0.4777805507183075,0.04014233499765396,0.007998329354450107,2.2743430137634277,1.0,24.791751861572266,3947.0,64910000000000.0,5.0,2.0,45.0,0.9772993326187134,0.9910326600074768,2.7482516765594482,5.096303462982178,89.19995880126953,1.0,2640.25,4169.0,86395000000000.0,7.0,2.0,51.0,2bac0893
251,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,-0.08148260414600372,-0.07773382216691971,-0.20752374827861786,0.05229031294584274,-14.219915390014648,0.0,13.190567016601562,4082.949951171875,62502735964651.72,4.868594979949503,2.5443338779147484,22.190887451171875,0.5311155915260315,0.5585730075836182,0.507645845413208,0.05933650955557823,35.2022590637207,0.0,30.216373443603516,77.8827896118164,14479785820362.342,1.333982394200216,1.4993725291362485,9.036953926086426,-1.1812933683395386,-1.5360156297683716,-1.038906216621399,0.0,-89.30316925048828,0.0,0.0,3941.0,110000000000.0,1.0,1.0,14.0,-0.5491210967302322,-0.5233202874660492,-0.6423502713441849,0.015648788772523403,-40.62745475769043,0.0,2.5827826261520386,4000.0,58015000000000.0,4.0,1.0,15.0,-0.14467447996139526,-0.07032552361488342,-0.21558593958616257,0.03731068968772888,-13.355691909790039,0.0,6.304706573486328,4117.0,65300000000000.0,5.0,4.0,17.0,0.3286197781562805,0.3468489646911621,0.11833984218537807,0.06895425915718079,6.931914210319519,0.0,16.078474044799805,4146.0,71710000000000.0,6.0,4.0,30.0,1.0336458683013916,2.1251561641693115,1.0038281679153442,1.5846725702285767,89.45513916015625,0.0,1354.4000244140625,4188.0,86045000000000.0,7.0,4.0,40.0,5ddbac80
252,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,15218.0,-0.04846318066120148,0.0060640498995780945,-0.10607416182756424,0.10033027827739716,-7.241419315338135,0.0,145.33102416992188,4163.57470703125,53888522801945.06,5.908726508082534,3.0,7.908726692199707,0.5972651839256287,0.5058994889259338,0.5113423466682434,0.21934543550014496,34.89830017089844,0.0,423.0954895019531,18.800634384155273,14573683825916.379,0.9110473655860266,0.0,0.9110473990440369,-1.9782812595367432,-2.324244737625122,-1.0187760591506958,0.0,-88.8251953125,0.0,0.0,4134.0,3935000000000.0,5.0,3.0,7.0,-0.6086393445730209,-0.3389908969402313,-0.529654935002327,0.013758678920567036,-33.365800857543945,0.0,2.3333332538604736,4146.0,44560000000000.0,5.0,3.0,7.0,-0.07246093824505806,0.024817708879709244,-0.1181640625,0.034342192113399506,-7.914461612701416,0.0,8.399999618530273,4164.0,53320000000000.0,6.0,3.0,8.0,0.5125325322151184,0.3347851634025574,0.2490169256925583,0.09236702881753445,14.360863447189331,0.0,33.66666793823242,4181.0,63033750000000.0,7.0,3.0,9.0,1.593359351158142,2.080599069595337,1.866796851158142,3.080075740814209,88.16497039794922,0.0,2638.75,4199.0,82570000000000.0,7.0,3.0,9.0,e4762a2b
253,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,20770.0,0.2649887502193451,0.020937032997608185,0.2506982684135437,0.04705485701560974,16.992673873901367,0.0,5.945228099822998,3962.15283203125,47678041646605.68,3.756764564275397,1.0,0.7567645907402039,0.5702688694000244,0.4508379101753235,0.5087151527404785,0.10801926255226135,35.368377685546875,0.0,13.713796615600586,162.67697143554688,24924756898039.254,0.42904640932522736,0.0,0.4290464222431183,-1.5490494966506958,-1.4681249856948853,-1.0323177576065063,0.0,-88.30824279785156,0.0,0.0,3777.0,0.0,3.0,1.0,0.0,-0.13089518249034882,-0.27971354126930237,-0.033756510354578495,0.0006538039597216994,-1.9953666925430298,0.0,0.7694349884986877,3798.9375610351562,25961250000000.0,4.0,1.0,1.0,0.45309895277023315,0.06511718779802322,0.3517773449420929,0.01690485794097185,21.02348041534424,0.0,1.5,3922.0,51922500000000.0,4.0,1.0,1.0,0.7508040368556976,0.3459895849227905,0.630764976143837,0.042857008054852486,40.92947769165039,0.0,4.0,4175.0,69510000000000.0,4.0,1.0,1.0,1.1621744632720947,2.217395782470703,1.488255262374878,2.0327532291412354,88.83013153076172,0.0,416.0,4199.0,86395000000000.0,4.0,1.0,1.0,2f154763
254,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,26932.0,0.1120542585849762,-0.03835009038448334,-0.11583560705184937,0.09931143373250961,-8.518156051635742,0.0,121.62174987792969,4117.98828125,44036281560968.37,4.911480766374573,2.0866998366255753,44.315162658691406,0.6114110350608826,0.5065432786941528,0.47936493158340454,0.1942177414894104,33.26936721801758,0.0,344.8868713378906,56.27550506591797,18736259858005.504,1.629179659124033,0.2813999203470697,6.750569820404053,-1.930833339691162,-1.9934635162353516,-1.004079818725586,0.0,-89.67717742919922,0.0,0.0,3906.0,40000000000.0,1.0,2.0,40.0,-0.45759115368127823,-0.43485676497220993,-0.4661393240094185,0.014759019017219543,-29.713111400604248,0.0,4.611854910850525,4111.0,31430000000000.0,4.0,2.0,41.0,0.22364582866430283,-0.02253906335681677,-0.13820312172174454,0.03712129592895508,-8.9229154586792,0.0,19.25,4129.0,40420000000000.0,5.0,2.0,43.0,0.6648502498865128,0.32532551884651184,0.19512369856238365,0.09517497941851616,10.992002964019775,0.0,58.47893142700195,4152.0,55681250000000.0,6.0,2.0,43.0,1.9872134923934937,1.3595051765441895,2.210156202316284,4.61789083480835,88.5105972290039,0.0,2615.5,4181.0,86315000000000.0,7.0,3.0,73.0,0983654b
255,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,392412.0,0.09285100549459457,0.06532697379589081,-0.3696904182434082,0.02573276311159134,-26.974096298217773,0.029707297682762146,27.602617263793945,3850.4775390625,43229404528913.484,4.072719488700652,2.0,405.4708251953125,0.5126414895057678,0.43033072352409363,0.5859004259109497,0.08011097460985184,43.95895767211914,0.16682632267475128,133.6302032470703,165.35435485839844,25085793785670.42,1.9481002603660447,0.0,6.566711902618408,-2.5911593437194824,-2.22507643699646,-1.0013089179992676,0.0,-89.80322265625,0.0,0.0,3098.166748046875,0.0,1.0,2.0,394.0,-0.2747480347752571,-0.19011135399341583,-0.8681395053863525,3.2923719118116423e-05,-63.06578063964844,0.0,3.088743269443512,3747.0,21325000000000.0,2.0,2.0,400.0,0.10619763657450676,0.06183217838406563,-0.5517750680446625,0.0036301835207268596,-34.958656311035156,0.0,9.191554546356201,3818.0,43310000000000.0,4.0,2.0,405.0,0.483564555644989,0.32046768069267273,-0.04048685450106859,0.02064833603799343,-2.6220463514328003,0.0,17.975608348846436,3970.0,65070000000000.0,6.0,2.0,411.0,1.8648422956466675,1.821319818496704,2.2272298336029053,3.9103646278381348,89.86629486083984,1.0,2640.60009765625,4187.0,86395000000000.0,7.0,2.0,417.0,f6d879aa
256,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,212277.0,-0.14987902343273163,-0.019609414041042328,-0.1321023553609848,0.07691024988889694,-8.943379402160645,0.0,70.70171356201172,3925.174072265625,50978235819236.19,3.6875450472731384,4.0,73.55770874023438,0.6367441415786743,0.4935794472694397,0.43508392572402954,0.14204184710979462,30.062170028686523,0.0,221.42286682128906,130.13938903808594,17239447605369.633,1.8514918338284936,0.0,8.05983829498291,-1.7246272563934326,-2.6717703342437744,-1.0123871564865112,0.0,-89.48832702636719,0.0,0.0,3642.0,0.0,1.0,4.0,63.0,-0.7174530029296875,-0.36558979749679565,-0.43460318446159363,0.00971467886120081,-27.579803466796875,0.0,4.269439697265625,3818.0,37665000000000.0,2.0,4.0,68.0,-0.3445253372192383,-0.022455302998423576,-0.13779310882091522,0.03256972134113312,-8.608946800231934,0.0,12.088889122009277,3923.0,51415000000000.0,3.0,4.0,72.0,0.48144301772117615,0.31250259280204773,0.13082025945186615,0.0927707850933075,7.603959083557129,0.0,37.04029846191406,4029.0,65080000000000.0,5.0,4.0,77.0,1.8563646078109741,2.347599983215332,1.3656212091445923,3.2671549320220947,89.3526840209961,0.0,2606.199951171875,4177.0,86395000000000.0,7.0,4.0,99.0,c5cfaeae
257,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,378216.0,-0.2083507627248764,-0.013049492612481117,0.18799930810928345,0.04203129559755325,11.612196922302246,0.03894467651844025,12.87938117980957,3836.692626953125,43226489149057.68,3.976743448188337,1.0,10.934386253356934,0.5879929661750793,0.4608544111251831,0.5487219095230103,0.09782510250806808,38.54561233520508,0.19160959124565125,32.00761032104492,151.10467529296875,25001485661456.53,1.964823874873741,0.0,6.331037521362305,-2.1014816761016846,-1.0204946994781494,-0.9980126619338989,0.0,-89.63386535644531,0.0,0.0,3098.166748046875,0.0,1.0,1.0,0.0,-0.689649909734726,-0.33279991149902344,-0.17002920806407928,0.0011208272189833224,-10.238884687423706,0.0,1.8481408953666687,3747.0,21485000000000.0,2.0,1.0,5.0,-0.367896169424057,-0.009825884364545345,0.2964065968990326,0.010614204220473766,17.39301109313965,0.0,5.337692499160767,3816.666748046875,43420000000000.0,4.0,1.0,11.0,0.22565266862511635,0.2647869363427162,0.6155330538749695,0.0393320107832551,38.571473121643066,0.0,11.5,3947.0,64910000000000.0,6.0,1.0,16.0,1.3691197633743286,3.0962929725646973,1.9759882688522339,3.579495668411255,89.49079132080078,1.0,2520.800048828125,4148.0,86395000000000.0,7.0,1.0,22.0,a9b84b96
258,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,154590.0,0.1098768562078476,-0.017931852489709854,-0.1418694108724594,0.02629063092172146,-9.73646354675293,0.012808073312044144,38.890079498291016,3964.99365234375,43182275632317.734,4.230694094055243,3.7325182741445113,110.57587432861328,0.6175059080123901,0.48620685935020447,0.5417737364768982,0.0801038146018982,38.09976577758789,0.10893979668617249,191.71986389160156,103.68852996826172,25015384173633.84,1.852297439902797,0.4426471728680421,2.621218204498291,-1.2509934902191162,-1.6331703662872314,-0.9985360503196716,0.0,-89.81871795654297,0.0,0.0,3812.0,0.0,1.0,3.0,106.0,-0.4429500102996826,-0.3134733811020851,-0.576164573431015,0.0001310394254687708,-36.744330406188965,0.0,1.4098276197910309,3866.333251953125,21470000000000.0,3.0,3.0,108.0,0.1870613470673561,-0.025400467216968536,-0.22596751153469086,0.006151105044409633,-13.482182502746582,0.0,4.599999904632568,3964.0,42945000000000.0,5.0,4.0,111.0,0.6770411431789398,0.25814254581928253,0.23465601727366447,0.021825735922902822,13.602454423904419,0.0,10.199999809265137,4024.5,64925000000000.0,6.0,4.0,113.0,2.197434663772583,2.848752975463867,2.0678296089172363,3.9124746322631836,88.30236053466797,1.0,2651.800048828125,4190.0,86395000000000.0,7.0,4.0,115.0,cd703872
259,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,307941.0,-0.4512813985347748,-0.046055637300014496,-0.17590411007404327,0.08866135030984879,-12.638017654418945,0.0,56.244266510009766,3871.6416015625,48118151464079.16,4.029525136308578,4.0,54.30531311035156,0.4139782786369324,0.5271766781806946,0.4360192120075226,0.20948033034801483,29.726478576660156,0.0,230.653076171875,130.90386962890625,16924719338651.186,2.0491822143992544,0.0,9.48233413696289,-2.217508554458618,-5.338207721710205,-1.085770845413208,0.0,-89.82884216308594,0.0,0.0,3659.0,0.0,1.0,4.0,38.0,-0.7704765200614929,-0.42844268679618835,-0.5039841532707214,0.007326748222112656,-32.55669021606445,0.0,3.221311569213867,3771.0,36050000000000.0,2.0,4.0,46.0,-0.5337965488433838,-0.0009598928736522794,-0.18331901729106903,0.026556042954325676,-11.880375862121582,0.0,8.92261028289795,3829.0,48700000000000.0,4.0,4.0,55.0,-0.24076178669929504,0.32686561346054077,0.11468517780303955,0.08085370808839798,6.2025322914123535,0.0,25.600000381469727,3976.0,61235000000000.0,6.0,4.0,63.0,1.5096793174743652,0.9956390857696533,2.493014335632324,5.612322807312012,88.98357391357422,0.0,2634.800048828125,4170.0,86395000000000.0,7.0,4.0,76.0,898096eb
